,scene,preposition,ground,f1,f2,weight,ground_lightsource_1,ground_container_1,support_1,ground_verticality_1,size_ratio_1,shortest_distance_1,contact_proportion_1,above_proportion_1,below_proportion_1,bbox_overlap_proportion_1,horizontal_distance_1,f_covers_g_1,g_covers_f_1,figure_lightsource_1,figure_container_1,location_control_1,ground_lightsource_2,ground_container_2,support_2,ground_verticality_2,size_ratio_2,shortest_distance_2,contact_proportion_2,above_proportion_2,below_proportion_2,bbox_overlap_proportion_2,horizontal_distance_2,f_covers_g_2,g_covers_f_2,figure_lightsource_2,figure_container_2,location_control_2
0,compsvi15,in,box,pear,jar,2,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.5471344928181585,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282283142710193,-0.3832424471159501,-0.21325693904977952,-0.6015652851419684,1.205241556013006,-0.9059561524155018,-0.30167844692794665,0.34900655028049604,-0.4207728821375312,-0.7763004905748343,-0.5293998198192411,-0.1216673673887032,1.672698320953217,-0.3010973925519421
1,compsvi15,in,box,pear,pencil,2,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.5471344928181585,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
2,compsvi24a,in,cup,pear,cube,3,-0.12166736738870315,1.672698320953217,1.658870738268855,-0.3832424471159501,-0.21087777382692813,-0.602573893987224,0.4616480061163876,0.8851681815221152,-0.7484621051199398,0.350671120782037,-0.6396468131085455,1.536002907966404,0.07903452584126018,-0.1216673673887032,-0.5968659206925575,1.6362084526014005,-0.12166736738870315,1.672698320953217,0.3039003289133649,-0.3832424471159501,-0.2133466620013976,-0.599122666349585,3.923395387887143,-0.9059561524155018,-0.7484621051199398,2.533492918909162,-0.8273806166562419,-0.5912540459438896,0.541224405353853,-0.1216673673887032,-0.5968659206925575,1.7367123222135787
3,compsvinew1,in,plate,cube,pencil,2,-0.12166736738870315,-0.5968659206925575,1.6837088819309505,-0.3832424471159501,-0.2133151384271124,-0.6025087611129639,3.0488156862434708,0.20289826438651715,-0.7484621051199398,0.4929639926289056,-0.860277030680383,-0.7879293818228151,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.1138850755430465,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21320186613268613,-0.602573893987224,2.147733420984951,-0.9059561524155018,-0.2069062207830256,1.9205446960698391,-0.5700082879471264,-0.5315528127537077,0.3217618473782746,-0.1216673673887032,-0.5968659206925575,0.24096050291216475
4,compsvo17,in,table,box,book,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338542565102409,-0.4550671241202423,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,4.538751554580004,0.2911054260884739,-0.6806143202205664,1.5240177774945138,-0.1216673673887032,1.672698320953217,-0.8052941218451248,-0.12166736738870315,-0.5968659206925575,0.7522668191743811,-0.3832424471159501,-0.21341742385960805,-0.602573893987224,2.366598040816922,1.2449763593543015,-0.7484621051199398,-0.33778405176235204,-0.2429605322667411,-0.6866309817591216,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.9897861572229472
5,compsvo27,in,table,box,book,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21338542855095466,-0.4550472319974732,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,4.538752044159563,0.2910789997537534,-0.6806290938759659,1.5240177774945138,-0.1216673673887032,1.672698320953217,-0.805294103915682,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174236574216,-0.602573893987224,1.0581232569213144,1.249149865608261,-0.7484621051199398,-0.3458062045047488,0.7204457211215517,-0.7659822611565147,0.5082350771601243,-0.1216673673887032,-0.5968659206925575,1.5070861385123828
6,compsvi24a,inside,cup,pear,cube,3,-0.12166736738870315,1.672698320953217,1.658870738268855,-0.3832424471159501,-0.21087777382692813,-0.602573893987224,0.4616480061163876,0.8851681815221152,-0.7484621051199398,0.350671120782037,-0.6396468131085455,1.536002907966404,0.07903452584126018,-0.1216673673887032,-0.5968659206925575,1.6362084526014005,-0.12166736738870315,1.672698320953217,0.3039003289133649,-0.3832424471159501,-0.2133466620013976,-0.599122666349585,3.923395387887143,-0.9059561524155018,-0.7484621051199398,2.533492918909162,-0.8273806166562419,-0.5912540459438896,0.541224405353853,-0.1216673673887032,-0.5968659206925575,1.7367123222135787
7,compsvu15,inside,balloon,table,book,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.20367083510310494,1.0518123561030994,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.3450187611510743,1.536002907966404,-0.6440917833131616,-0.1216673673887032,-0.5968659206925575,-0.8052897331786458,-0.12166736738870315,-0.5968659206925575,-0.6274330686697578,2.6050784063451293,-0.21338389655574475,0.6464938023285673,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.9144830326470748,0.2532155678620784,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,-0.8052554546961859
8,compsva12,against,book,pear,box,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.4845704466035174,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,-0.12166736738870315,-0.5968659206925575,1.6509878592065292,-0.3832424471159501,-0.2003564928658308,-0.5712252268324237,-0.4495031203312162,1.2692212394067948,-0.7484621051199398,-0.34557358567295404,-0.7129907286563125,1.1166660752779285,0.2816420195996203,-0.1216673673887032,1.672698320953217,0.7294273141541625
9,compsva12,against,book,pear,table,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.4845704466035174,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.08378570883618347,-0.4468099889178089,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3565121090170517,-0.03360901731835361,1.536002907966404,-0.7254076963270853,-0.1216673673887032,-0.5968659206925575,-0.8039198524168236
10,compsva23,against,book,box,table,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.20080556618266854,-0.5802597573252285,-0.3919965103872463,1.11732348649587,-0.7484621051199398,-0.31640877810193685,-0.6768049013707764,0.9990082498671534,0.2036247514688882,-0.1216673673887032,1.672698320953217,1.576287047070345,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.06658161059242045,-0.4426857864510439,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.356254668012022,-0.033259201088960064,1.536002907966404,-0.7251070909537302,-0.1216673673887032,-0.5968659206925575,-0.8036539827100867
11,compsva24,against,bin,picture,table,1,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2132124068605125,-0.2108593256751788,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8977091733418914,1.536002907966404,0.33425875754356993,-0.1216673673887032,-0.5968659206925575,-0.1879105766459476,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18327511598797505,-0.387744065621221,-0.4495031203312162,0.8026561066590434,-0.7484621051199398,-0.1790970453566087,-0.4224004781917911,1.4167004589920875,-0.7060572571886653,-0.1216673673887032,-0.5968659206925575,-0.7990253522920698
12,compsvi12,against,table,cube,cup,1,-0.12166736738870315,-0.5968659206925575,1.680237696271584,-0.3832424471159501,-0.21342233171197747,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099535,-0.8646490851742515,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4278986269958416,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409124,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598
13,compsvi15,against,box,jar,pencil,2,-0.12166736738870315,1.672698320953217,-0.6282283142710193,-0.3832424471159501,-0.21325693904977952,-0.6015652851419684,1.2052415560130059,-0.9059561524155018,-0.30167844692794665,0.34900655028049604,-0.4207728821375312,-0.7763004905748343,-0.5293998198192411,-0.1216673673887032,1.672698320953217,-0.3010973925519421,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
14,compsvi15,against,box,pear,pencil,1,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.547134492818159,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
15,compsvi15,against,box,pear,table,1,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.547134492818159,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18580360129477352,-0.3329008093342945,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570416453888105,0.07840175909841986,1.536002907966404,-0.6751692632519267,-0.1216673673887032,-0.5968659206925575,-0.8031501697379632
16,compsvo69a,against,table,balloon,box,1,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.5946032346488692,0.14549786896224368,1.0595337643971656,-0.7484621051199398,-0.18319232941200267,0.9777758627538724,-0.7606005293920143,0.29338957585288816,-0.1216673673887032,-0.5968659206925575,1.1811189630625032,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825804609458,0.13407037610190933,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3570435486078057,1.7305157484532958,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,1.672698320953217,0.5723295603112634
17,compsvo78,against,table,box,box (1),2,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.2133825955267208,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,1.2949755311067659,-0.8722506581978969,-0.8472408610340056,-0.1216673673887032,1.672698320953217,0.8564393928173526,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21334658537853013,-0.28299185415744577,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,2.7113395479302667,0.16263484549115556,-0.6914783795695294,0.631395939594045,-0.1216673673887032,1.672698320953217,0.8255726433597153
18,compsvu25,against,book,cube,book (1),1,-0.12166736738870315,-0.5968659206925575,-0.5805254558093608,-0.3832424471159501,-0.21314715333844866,-0.602573893987224,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,4.376559231966772,-0.7977300219470826,-0.013499523313515656,1.5115069504137857,-0.1216673673887032,-0.5968659206925575,1.200524979353787,-0.12166736738870315,-0.5968659206925575,0.9304840199180572,-0.3832424471159501,-0.2125814012561162,-0.602573893987224,-0.2454139298443181,-0.9059561524155018,-0.7484621051199398,1.845684064819952,-0.6803734071456222,0.4571722673035975,0.2041238408499376,-0.1216673673887032,-0.5968659206925575,0.2709485255982665
19,compsvi12,on,table,cup,cube,2,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409124,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598,-0.12166736738870315,-0.5968659206925575,1.680237696271584,-0.3832424471159501,-0.21342233171197747,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099535,-0.8646490851742515,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4278986269958416
20,compsvi14a,on,bowl,cube,pear,1,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2131765526269173,-0.602573893987224,2.1742359845997994,0.20289826438651715,-0.7484621051199398,2.0920581239121403,-0.9351395859340044,-0.4071012749114162,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.082308431920464,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2124366548595275,-0.6000361548136733,0.8127336842341327,1.2614104688948409,-0.7484621051199398,0.6902591696422785,-0.879601164368355,0.19630060269916808,0.956182433407838,-0.1216673673887032,-0.5968659206925575,1.4842107704072658
21,compsvi15,on,box,pear,pencil,1,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.5471344928181585,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
22,compsvi15,on,box,pear,table,1,-0.12166736738870315,1.672698320953217,-0.3546770403316422,-0.3832424471159501,-0.2130927075457896,-0.602573893987224,6.5471344928181585,-0.9059561524155018,-0.7484621051199398,4.484547264095121,-0.5816543166231911,-0.008334287057094067,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.782450875037032,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18580360129477352,-0.3329008093342945,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570416453888105,0.07840175909841986,1.536002907966404,-0.6751692632519267,-0.1216673673887032,-0.5968659206925575,-0.8031501697379632
23,compsvo12v,on,board,clock,book,3,-0.12166736738870315,-0.5968659206925575,1.6278591831590172,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300625,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.6002374004166549,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.2134114392970893,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077974,-0.2648548329897508,1.2297834720459313,-0.1216673673887032,-0.5968659206925575,1.4540743024232134
24,compsvo23v,on,board,clock,jar,1,-0.12166736738870315,-0.5968659206925575,1.62808668060732,2.6050784063451293,-0.21341892997033773,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,-0.7562662282300625,-0.8314620421571188,1.1254145245426093,-0.1216673673887032,-0.5968659206925575,1.7232180957153025,-0.12166736738870315,-0.5968659206925575,-0.628056044630395,2.6050784063451293,-0.2133890014849716,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,-0.4663594502354702,-0.8225399352243266,-0.5073597448159186,-0.1216673673887032,1.672698320953217,-0.6583605446647098
25,compsva12,on top of,book,pear,box,1,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.4845704466035174,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967764,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,-0.12166736738870315,-0.5968659206925575,1.6509878592065292,-0.3832424471159501,-0.2003564928658308,-0.5712252268324237,-0.4495031203312162,1.2692212394067948,-0.7484621051199398,-0.34557358567295404,-0.7129907286563125,1.1166660752779285,0.2816420195996203,-0.1216673673887032,1.672698320953217,0.7294273141541625
26,compsvi12,on top of,table,cup,cube,1,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409124,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598,-0.12166736738870315,-0.5968659206925575,1.680237696271584,-0.3832424471159501,-0.21342233171197747,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099535,-0.8646490851742515,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4278986269958416
27,compsvi15,under,box,table,jar,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18580360129477352,-0.3329008093342945,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570416453888105,0.07840175909841986,1.536002907966404,-0.6751692632519267,-0.1216673673887032,-0.5968659206925575,-0.8031501697379632,-0.12166736738870315,1.672698320953217,-0.6282283142710193,-0.3832424471159501,-0.21325693904977952,-0.6015652851419684,1.2052415560130059,-0.9059561524155018,-0.30167844692794665,0.34900655028049604,-0.4207728821375312,-0.7763004905748343,-0.5293998198192411,-0.1216673673887032,1.672698320953217,-0.3010973925519421
28,compsvi15,under,box,table,pencil,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18580360129477352,-0.3329008093342945,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570416453888105,0.07840175909841986,1.536002907966404,-0.6751692632519267,-0.1216673673887032,-0.5968659206925575,-0.8031501697379632,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21342093891054809,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9722149227559056,-0.5538496299118855,-0.8282629793995372,0.2661376160198666,-0.1216673673887032,-0.5968659206925575,-0.13761440224089333
29,compsvi16,under,bowl,table,pear,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.26547837663111995,-0.547616997723536,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570204456715259,-0.8558032423297202,1.536002907966404,-0.8241494110590756,-0.1216673673887032,-0.5968659206925575,-0.804176372764702,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.2129981757004896,-0.602573893987224,0.001892861481618648,-0.03688995085073594,-0.7399214387497114,-0.036945906792150686,-0.6604709549858067,-0.8161331576010258,-0.6349711408266202,-0.1216673673887032,-0.5968659206925575,1.3286033625950897
30,compsvi16,under,bowl,table,pencil,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.26547837663111995,-0.547616997723536,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570204456715259,-0.8558032423297202,1.536002907966404,-0.8241494110590756,-0.1216673673887032,-0.5968659206925575,-0.804176372764702,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.21267985470876227,-0.602573893987224,1.1406416009307978,0.4045081785115099,-0.7484621051199398,1.404211572196866,-0.8409331437825012,0.17097595448208516,0.8158754512666928,-0.1216673673887032,-0.5968659206925575,1.5380612075484656
31,compsvi24,under,cup,table,cube,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.09670900115865347,-0.5497743409173341,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,-0.9094041762900712,1.536002907966404,-0.8449671249884172,-0.1216673673887032,-0.5968659206925575,-0.7382870490412398,-0.12166736738870315,1.672698320953217,-0.0018490745110315144,-0.3832424471159501,-0.21326817610755536,-0.5992838364883207,1.2996562829561276,-0.9059561524155018,-0.4506063329919444,1.858821442713584,-0.8095429928139247,-0.5224203800612579,0.2132593360445016,-0.1216673673887032,-0.5968659206925575,1.843259548953181
32,compsvi25,under,box,table,jar,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18576482772068348,-0.3398235903161663,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.07386859704751805,1.536002907966404,-0.6754768270829983,-0.1216673673887032,-0.5968659206925575,-0.8036004921463539,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.21325238246161346,-0.602573893987224,1.28474854719379,-0.9059561524155018,-0.2949090192236393,0.3861837532732935,-0.4226535246055534,-0.7689477892961196,-0.5089086015248965,-0.1216673673887032,1.672698320953217,-0.1571818854868902
33,compsvi25,under,box,table,pencil,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18576482772068348,-0.3398235903161663,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.07386859704751805,1.536002907966404,-0.6754768270829983,-0.1216673673887032,-0.5968659206925575,-0.8036004921463539,-0.12166736738870315,1.672698320953217,-0.6169813970835976,-0.3832424471159501,-0.21342047910286646,-0.602573893987224,2.412757657805914,-0.9059561524155018,-0.7484621051199398,1.9631802215690133,-0.5531009471339771,-0.8278396286152879,0.2617096374439605,-0.1216673673887032,-0.5968659206925575,1.4064229578752392
34,compsvi25,under,box,table,pencil (1),1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,-0.18576482772068348,-0.3398235903161663,-0.4495031203312162,-0.9059561524155018,1.6343840719040237,-0.3570435486078057,0.07386859704751805,1.536002907966404,-0.6754768270829983,-0.1216673673887032,-0.5968659206925575,-0.8036004921463539,-0.12166736738870315,1.672698320953217,1.6837178985981087,-0.3832424471159501,-0.2134083483661988,-0.5053391764540857,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,1.4162092088765017,-0.3124233888433996,-0.6159708775391596,-0.006365186033100055,-0.1216673673887032,-0.5968659206925575,1.843259548953181
35,compsvi26a,under,lamp,table,pencil,1,8.205788000549202,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.19212033180052224,0.02693708633154224,-0.4495031203312162,-0.9059561524155018,-0.20145665157617165,-0.3328079259554986,0.5463672792645052,1.536002907966404,-0.7140123820023658,-0.1216673673887032,-0.5968659206925575,-0.8052166752197318,8.205788000549202,-0.5968659206925575,0.2760862226958302,2.6050784063451293,-0.2134053423859445,-0.602573893987224,1.1406416009307978,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.5985728743697831,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.07901952837517426
36,compsvi34,under,mug,table,pencil,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.18351640183255685,-0.5410777919455153,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570428063464443,-0.6004489540174217,1.536002907966404,-0.8397428349082373,-0.1216673673887032,-0.5968659206925575,-0.8038937429554549,-0.12166736738870315,1.672698320953217,1.1395673531140684,-0.3832424471159501,-0.21320108003197666,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.835644746377424,-0.7842121152204825,-0.3957836426511719,0.2246896826046217,-0.1216673673887032,-0.5968659206925575,0.8905519156985907
37,compsvi36,under,mug,table,pencil,2,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.19374888205562826,-0.5410823328571932,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570430989931644,-0.6028727622285838,1.536002907966404,-0.8406444590708485,-0.1216673673887032,-0.5968659206925575,-0.8035328959355058,-0.12166736738870315,1.672698320953217,1.1374475115454838,-0.3832424471159501,-0.21321223032290465,-0.4993979062073109,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.8043674666534697,-0.7830528736668264,-0.4251914110929793,0.20552465037232515,-0.1216673673887032,-0.5968659206925575,0.7767120513239466
38,compsvi45,under,mug,table,pencil,1,-0.12166736738870315,1.672698320953217,-0.6282480394372745,-0.3832424471159501,0.18351640183255685,-0.5410777919455153,-0.4495031203312162,-0.9059561524155018,1.173550676083062,-0.3570428063464443,-0.6004489540174217,1.536002907966404,-0.8397428349082373,-0.1216673673887032,-0.5968659206925575,-0.7979328584507431,-0.12166736738870315,1.672698320953217,1.1352231691164998,-0.3832424471159501,-0.21320108003197666,-0.4975581924613212,-0.4495031203312162,-0.9059561524155018,-0.6943065166862483,1.835644746377424,-0.7842121152204825,-0.3957836426511719,0.2246896826046217,-0.1216673673887032,-0.5968659206925575,0.7945467881406945
